Year_;Month_;Organization;Region;Country;Type;Spend;Leads Eligible - Total;Offline Spend per Leads Methodology;Offline Spend Real
2025;6;Open English Junior;LATAM;Paraguay;Direct;$ 0;1;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Paraguay;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;8;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Paraguay;TV Cable;$ 312;0;$ 311.65;$ 0.00
2025;6;Open English Junior;LATAM;Peru;SEM-Brand;$ 377;170;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;SEO;$ 0;43;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;Direct;$ 0;46;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;Agent Created;$ 0;13;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;Unknown;$ 0;7;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;Mobile App;$ 0;30;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Peru;TV Cable;$ 5,093;0;$ 5,092.92;$ 0.00
2025;6;Open English Junior;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 50,901.67
2025;6;Open English Junior;LATAM;Uruguay;SEM-Brand;$ 44;10;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Uruguay;Direct;$ 0;1;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Uruguay;Mobile App;$ 0;1;$ 0.00;$ 0.00
2025;6;Open English Junior;LATAM;Uruguay;TV Cable;$ 363;0;$ 363.33;$ 0.00
2025;6;Open English Junior;US_PR;United States;SEM-Brand;$ 1,462;112;$ 0.00;$ 0.00
2025;6;Open English Junior;US_PR;United States;SEO;$ 0;27;$ 0.00;$ 0.00
2025;6;Open English Junior;US_PR;United States;Direct;$ 0;14;$ 0.00;$ 0.00
2025;6;Open English Junior;US_PR;United States;Agent Created;$ 0;37;$ 0.00;$ 0.00
2025;6;Open English Junior;US_PR;United States;Unknown;$ 0;8;$ 0.00;$ 0.00
2025;6;Open English Junior;US_PR;United States;Mobile App;$ 0;50;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;SEM-Brand;$ 73,914;6,957;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;SEO;$ 0;2,560;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;Direct;$ 0;576;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;Agent Created;$ 0;259;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;Unknown;$ 0;255;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;BrandLift Media;$ 12,993;9;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;ChatGPT;$ 0;40;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;Desktop LP Login;$ 0;70;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;Mobile App;$ 0;405;$ 0.00;$ 0.00
2025;7;OE;Brazil;Brazil;TV Cable;$ 299,831;0;$ 299,830.90;$ 299,830.90
2025;7;OE;LATAM;Argentina;SEM-Brand;$ 6,735;1,535;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;SEO;$ 0;518;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Direct;$ 0;135;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Agent Created;$ 0;59;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Unknown;$ 0;89;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;ChatGPT;$ 0;5;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Copilot;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Desktop LP Login;$ 0;12;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;Mobile App;$ 0;202;$ 0.00;$ 0.00
2025;7;OE;LATAM;Argentina;TV Cable;$ 60,999;0;$ 60,998.73;$ 51,845.12
2025;7;OE;LATAM;Bolivia;SEM-Brand;$ 656;89;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;SEO;$ 0;21;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;Direct;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;Agent Created;$ 0;2;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;Mobile App;$ 0;24;$ 0.00;$ 0.00
2025;7;OE;LATAM;Bolivia;TV Cable;$ 4,011;0;$ 4,010.51;$ 0.00
2025;7;OE;LATAM;Chile;SEM-Brand;$ 17,534;1,433;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;SEO;$ 0;204;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Direct;$ 0;90;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Agent Created;$ 0;28;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Unknown;$ 0;73;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Copilot;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Desktop LP Login;$ 0;4;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;Mobile App;$ 0;77;$ 0.00;$ 0.00
2025;7;OE;LATAM;Chile;TV Cable;$ 52,971;0;$ 52,970.97;$ 0.00
2025;7;OE;LATAM;Colombia;SEM-Brand;$ 35,641;3,921;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;SEO;$ 0;535;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Direct;$ 0;231;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Agent Created;$ 0;147;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Unknown;$ 0;194;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;ChatGPT;$ 0;9;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Copilot;$ 0;0;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Desktop LP Login;$ 0;18;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;Mobile App;$ 0;434;$ 0.00;$ 0.00
2025;7;OE;LATAM;Colombia;TV Cable;$ 129,798;0;$ 129,798.33;$ 0.00
2025;7;OE;LATAM;Costa Rica;SEM-Brand;$ 2,187;188;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;SEO;$ 0;36;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;Direct;$ 0;13;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;Agent Created;$ 0;8;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;Unknown;$ 0;12;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;Mobile App;$ 0;42;$ 0.00;$ 0.00
2025;7;OE;LATAM;Costa Rica;TV Cable;$ 11,756;0;$ 11,755.62;$ 0.00
2025;7;OE;LATAM;Dominican Republic;SEM-Brand;$ 1,925;248;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;SEO;$ 0;50;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;Direct;$ 0;38;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;Agent Created;$ 0;6;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;Unknown;$ 0;16;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;Mobile App;$ 0;82;$ 0.00;$ 0.00
2025;7;OE;LATAM;Dominican Republic;TV Cable;$ 14,770;0;$ 14,769.68;$ 0.00
2025;7;OE;LATAM;Ecuador;SEM-Brand;$ 2,550;286;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;SEO;$ 0;81;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;Direct;$ 0;30;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;Agent Created;$ 0;13;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;Unknown;$ 0;30;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;ChatGPT;$ 0;6;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;Mobile App;$ 0;71;$ 0.00;$ 0.00
2025;7;OE;LATAM;Ecuador;TV Cable;$ 17,969;0;$ 17,968.60;$ 0.00
2025;7;OE;LATAM;El Salvador;SEM-Brand;$ 1,729;171;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;SEO;$ 0;82;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;Direct;$ 0;43;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;Agent Created;$ 0;6;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;Unknown;$ 0;10;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;Desktop LP Login;$ 0;7;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;Mobile App;$ 0;261;$ 0.00;$ 0.00
2025;7;OE;LATAM;El Salvador;TV Cable;$ 8,356;0;$ 8,356.40;$ 0.00
2025;7;OE;LATAM;Guatemala;SEM-Brand;$ 3,169;322;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;SEO;$ 0;34;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;Direct;$ 0;23;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;Agent Created;$ 0;12;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;Unknown;$ 0;37;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;Mobile App;$ 0;114;$ 0.00;$ 0.00
2025;7;OE;LATAM;Guatemala;TV Cable;$ 18,321;0;$ 18,321.36;$ 0.00
2025;7;OE;LATAM;Honduras;SEM-Brand;$ 1,023;182;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;SEO;$ 0;27;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;Direct;$ 0;20;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;Agent Created;$ 0;2;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;Unknown;$ 0;11;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;Mobile App;$ 0;50;$ 0.00;$ 0.00
2025;7;OE;LATAM;Honduras;TV Cable;$ 9,732;0;$ 9,732.27;$ 0.00
2025;7;OE;LATAM;Mexico;SEM-Brand;$ 65,087;5,520;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;SEO;$ 0;1,014;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;Direct;$ 0;458;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;Agent Created;$ 0;156;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;Unknown;$ 0;533;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;ChatGPT;$ 0;10;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;Desktop LP Login;$ 0;32;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;Mobile App;$ 0;773;$ 0.00;$ 0.00
2025;7;OE;LATAM;Mexico;TV Cable;$ 168,932;0;$ 168,931.81;$ 161,475.28
2025;7;OE;LATAM;Nicaragua;SEM-Brand;$ 438;155;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;SEO;$ 0;16;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;Direct;$ 0;20;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;Unknown;$ 0;5;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;Mobile App;$ 0;46;$ 0.00;$ 0.00
2025;7;OE;LATAM;Nicaragua;TV Cable;$ 8,468;0;$ 8,467.69;$ 0.00
2025;7;OE;LATAM;Panama;SEM-Brand;$ 888;115;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;SEO;$ 0;27;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;Direct;$ 0;22;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;Agent Created;$ 0;2;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;Unknown;$ 0;10;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;Mobile App;$ 0;36;$ 0.00;$ 0.00
2025;7;OE;LATAM;Panama;TV Cable;$ 8,265;0;$ 8,265.35;$ 0.00
2025;7;OE;LATAM;Paraguay;SEM-Brand;$ 841;123;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;SEO;$ 0;24;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;Direct;$ 0;9;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;Unknown;$ 0;6;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;Mobile App;$ 0;24;$ 0.00;$ 0.00
2025;7;OE;LATAM;Paraguay;TV Cable;$ 4,011;0;$ 4,011.06;$ 0.00
2025;7;OE;LATAM;Peru;SEM-Brand;$ 9,653;869;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;SEO;$ 0;236;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;Direct;$ 0;53;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;Agent Created;$ 0;21;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;Unknown;$ 0;70;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;ChatGPT;$ 0;5;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;Desktop LP Login;$ 0;6;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;Mobile App;$ 0;98;$ 0.00;$ 0.00
2025;7;OE;LATAM;Peru;TV Cable;$ 32,558;0;$ 32,557.86;$ 0.00
2025;7;OE;LATAM;TV LATAM Excl Arg Mex;TV Cable;$ 0;0;$ 0.00;$ 358,557.70
2025;7;OE;LATAM;Uruguay;SEM-Brand;$ 1,211;257;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;SEO;$ 0;23;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;Direct;$ 0;17;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;Agent Created;$ 0;5;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;Unknown;$ 0;15;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;Mobile App;$ 0;11;$ 0.00;$ 0.00
2025;7;OE;LATAM;Uruguay;TV Cable;$ 8,836;0;$ 8,836.43;$ 0.00
2025;7;OE;US_PR;United States;SEM-Brand;$ 81,928;1,919;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;SEO;$ 0;300;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Direct;$ 0;182;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Agent Created;$ 0;238;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Unknown;$ 0;174;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;ChatGPT;$ 0;7;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Copilot;$ 0;1;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Desktop LP Login;$ 0;15;$ 0.00;$ 0.00
2025;7;OE;US_PR;United States;Mobile App;$ 0;783;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;SEM-Brand;$ 2,906;1,023;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;SEO;$ 0;301;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;Direct;$ 0;116;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;Agent Created;$ 0;45;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;Unknown;$ 0;37;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;ChatGPT;$ 0;6;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;Mobile App;$ 0;37;$ 0.00;$ 0.00
2025;7;Open English Junior;Brazil;Brazil;TV Cable;$ 42,266;0;$ 42,266.40;$ 42,266.40
2025;7;Open English Junior;LATAM;Argentina;SEM-Brand;$ 353;177;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;SEO;$ 0;41;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;Direct;$ 0;31;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;Agent Created;$ 0;10;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;Unknown;$ 0;3;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;Mobile App;$ 0;29;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Argentina;TV Cable;$ 7,103;0;$ 7,103.00;$ 5,389.62
2025;7;Open English Junior;LATAM;Bolivia;SEM-Brand;$ 12;19;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Bolivia;SEO;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Bolivia;Mobile App;$ 0;4;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Bolivia;TV Cable;$ 437;0;$ 436.67;$ 0.00
2025;7;Open English Junior;LATAM;Chile;SEM-Brand;$ 3,532;310;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;SEO;$ 0;45;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;Direct;$ 0;25;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;Agent Created;$ 0;16;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;Unknown;$ 0;4;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;Desktop LP Login;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;Mobile App;$ 0;11;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Chile;TV Cable;$ 13,264;0;$ 13,263.51;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;SEM-Brand;$ 3,116;827;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;SEO;$ 0;114;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;Direct;$ 0;105;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;Agent Created;$ 0;70;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;Unknown;$ 0;24;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;ChatGPT;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;Mobile App;$ 0;101;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Colombia;TV Cable;$ 25,475;0;$ 25,475.25;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;SEM-Brand;$ 110;27;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;SEO;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;Direct;$ 0;8;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;Agent Created;$ 0;3;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;Mobile App;$ 0;8;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Costa Rica;TV Cable;$ 814;0;$ 813.54;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;SEM-Brand;$ 92;23;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;SEO;$ 0;6;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;Direct;$ 0;7;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;Agent Created;$ 0;3;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;Mobile App;$ 0;28;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Dominican Republic;TV Cable;$ 1,231;0;$ 1,231.22;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;SEM-Brand;$ 247;70;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;SEO;$ 0;9;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;Direct;$ 0;22;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;Agent Created;$ 0;8;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;Unknown;$ 0;9;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;Mobile App;$ 0;19;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Ecuador;TV Cable;$ 2,243;0;$ 2,242.76;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;SEM-Brand;$ 86;21;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;SEO;$ 0;9;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;Direct;$ 0;12;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;Agent Created;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;Mobile App;$ 0;6;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;El Salvador;TV Cable;$ 623;0;$ 622.71;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;SEM-Brand;$ 387;48;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;SEO;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;Direct;$ 0;16;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;Agent Created;$ 0;6;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;Mobile App;$ 0;19;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Guatemala;TV Cable;$ 1,391;0;$ 1,391.06;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;SEM-Brand;$ 72;21;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;SEO;$ 0;11;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;Direct;$ 0;4;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;Agent Created;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;Mobile App;$ 0;13;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Honduras;TV Cable;$ 798;0;$ 798.48;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;SEM-Brand;$ 1,670;581;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;SEO;$ 0;98;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;Direct;$ 0;75;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;Agent Created;$ 0;37;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;Unknown;$ 0;25;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;ChatGPT;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;Desktop LP Login;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;Mobile App;$ 0;78;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Mexico;TV Cable;$ 15,702;0;$ 15,701.55;$ 15,291.52
2025;7;Open English Junior;LATAM;Nicaragua;SEM-Brand;$ 24;18;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Nicaragua;SEO;$ 0;3;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Nicaragua;Direct;$ 0;6;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Nicaragua;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Nicaragua;Mobile App;$ 0;11;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Nicaragua;TV Cable;$ 542;0;$ 542.36;$ 0.00
2025;7;Open English Junior;LATAM;Panama;SEM-Brand;$ 88;23;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Panama;SEO;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Panama;Direct;$ 0;3;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Panama;Agent Created;$ 0;0;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Panama;Unknown;$ 0;2;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Panama;TV Cable;$ 557;0;$ 557.43;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;SEM-Brand;$ 0;7;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;SEO;$ 0;5;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;Direct;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;Unknown;$ 0;1;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;Mobile App;$ 0;4;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Paraguay;TV Cable;$ 342;0;$ 342.35;$ 0.00
2025;7;Open English Junior;LATAM;Peru;SEM-Brand;$ 489;162;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Peru;SEO;$ 0;28;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Peru;Direct;$ 0;55;$ 0.00;$ 0.00
2025;7;Open English Junior;LATAM;Peru;Agent Created;$ 0;14;$ 0.00;$ 0.00
